"result_creator","result_id","task_id","num_annot","inside","resized","outer","inner","wap","wtr"
"gelerutec",369,2000,1,False,False,"","","",""
"juchlibnaltyve",370,2000,2,True,True,37.25848762832838,16.412486608290237,55.94967038916659,0.16814788831908348
"admezdachar",371,2000,1,False,False,"","","",""
"ekpiteri",372,2000,2,True,True,45.0898484935963,18.049385797346943,59.970178653604634,0.18365437672383003
"ardoro",373,2000,2,True,True,38.35237012197194,17.365420038101902,54.72139014388237,0.1635530879317004
"tiradcharedqiraslesyr",374,2000,2,True,True,35.73946273445229,17.996148425435774,49.646281593126005,0.1451982299689234
"itseidlaelextu",375,2000,1,False,False,"","","",""
"gelerutec",376,2000,1,False,False,"","","",""
"vumaemof",377,2000,2,True,True,40.998946749543705,19.227722096281862,53.101912071690336,0.1575891067434125
"catafewechu",378,2000,6,True,True,"","","",""
"vudichtinechutiniqe",379,2000,2,True,False,48.27191584033221,23.75829444277282,50.78236687071313,0.14922359996257276
"lesdohanusre",380,1252,2,True,True,10.256689891150499,3.079625697163543,69.9744680803828,0.22602220929600336
"tiradcharedqiraslesyr",381,1252,2,True,True,11.111873337098867,3.3921463853453933,69.4727767097548,0.2237427680121061
"gelerutec",382,1252,1,False,False,"","","",""
"omquadowro",383,1252,2,True,True,13.993236105667712,4.9144257345113225,64.87999132294479,0.20368931559486753
"hedeohfule",384,1252,1,False,False,"","","",""
"itseidlaelextu",385,1252,1,False,False,"","","",""
"sozeched",386,1252,2,True,True,17.018682848801703,7.009600282981754,58.81232205067324,0.1791118654837532
"gelerutec",387,1252,1,False,False,"","","",""
"itseidlaelextu",388,1252,1,False,False,"","","",""
"gelerutec",389,1252,1,False,False,"","","",""
"juchlibnaltyve",390,1252,4,True,True,"","","",""
"admezdachar",391,1252,2,False,True,16.26933752064366,12.744806880208747,21.66363956714737,0.057460847966949245
"ekpiteri",392,1252,2,True,True,14.158377802219757,3.712336226767376,73.77993242852048,0.2439723278067412
"ardoro",393,1252,2,True,True,13.275884862937303,4.3203925697829,67.45683911552838,0.214766933524216
"tiradcharedqiraslesyr",394,1252,2,True,True,12.333356591990865,4.009795325772973,67.4882073191909,0.2149044340891589
"itseidlaelextu",395,1252,1,False,False,"","","",""
"gelerutec",396,1252,1,False,False,"","","",""
"vumaemof",397,1252,2,True,True,11.249347909291615,2.3526754740437648,79.0861168752677,0.2713415039587841
"catafewechu",398,1252,4,True,True,"","","",""
"vudichtinechutiniqe",399,1252,2,True,True,8.954639658450523,3.9557533811208607,55.824538652565394,0.16767688408931508
"gelerutec",400,661,1,False,False,"","","",""
"itseidlaelextu",401,661,1,False,False,"","","",""
"quaemboizniluganic",402,661,1,False,True,"","","",""
"tiradcharedqiraslesyr",403,661,1,False,False,"","","",""
"lagebolan",404,661,2,True,True,33.955064939048704,10.74092874243223,68.36722662226441,0.21878489826408862
"otolonechmegonit",405,661,2,True,True,3.0355914481591806,0.9590224759636984,68.40739301247996,0.2189634944196749
"gelerutec",406,661,1,False,False,"","","",""
"itseidlaelextu",407,661,1,False,False,"","","",""
"vudichtinechutiniqe",408,661,2,False,True,35.334424012062506,14.165101611766234,59.911327245831046,0.18342191818538292
"lazagopita",409,661,2,True,True,34.22108518251536,12.117500983572834,64.59054141928834,0.20247076370249062
"essatetig",410,661,2,True,True,25.59650437060674,9.469995046580934,63.00277995203274,0.19587329923218155
"admezdachar",411,661,1,False,False,"","","",""
"tiradcharedqiraslesyr",412,661,1,False,False,"","","",""
"lesdohanusre",413,661,2,True,False,23.75829444277283,10.062977471969454,57.644360809617936,0.17459394907906953
"vudichtinechutiniqe",414,661,2,True,True,31.11940600429639,12.514190303968254,59.786538656166755,0.18292957665593734
"chaquyir",415,661,1,False,False,"","","",""
"ekpiteri",416,661,2,True,True,37.456800041950764,12.49582459232276,66.63936967832885,0.21120669016720992
"ehonursixefutren",417,661,1,False,False,"","","",""
"neecygiw",418,661,2,True,True,29.986222518654934,12.45449192639725,58.4659524264882,0.1777654287110405
"vudichtinechutiniqe",419,661,2,True,True,32.25056191749181,12.057270222326496,62.613766999864374,0.19427858678146362
"gelerutec",420,995,1,False,False,"","","",""
"itseidlaelextu",421,995,1,False,False,"","","",""
"quaemboizniluganic",422,995,1,False,False,"","","",""
"tiradcharedqiraslesyr",423,995,2,True,True,16.572097987612853,5.87048251953007,64.57610542782164,0.20241012041662787
"lagebolan",424,995,4,True,True,"","","",""
"otolonechmegonit",425,995,2,True,True,15.88504867496339,5.109045355296714,67.83739565526707,0.21643958163764762
"gelerutec",426,995,1,False,False,"","","",""
"itseidlaelextu",427,995,1,False,False,"","","",""
"vudichtinechutiniqe",428,995,2,True,True,17.336185865519155,7.995039245649751,53.88236312376241,0.1604501624347407
"lazagopita",429,995,2,True,True,15.073656206293713,6.984420532283326,53.664721838573456,0.15964989289914078
"essatetig",430,995,2,True,True,18.12883513041313,4.884476591993033,73.05686462006166,0.24046611309918337
"admezdachar",431,995,1,False,True,"","","",""
"tiradcharedqiraslesyr",432,995,2,True,True,16.126526845364317,5.57903749877356,65.40459360983056,0.20591070067847816
"lesdohanusre",433,995,2,True,False,23.75829444277283,6.856075065086412,71.14239373705547,0.23140361942617074
"vudichtinechutiniqe",434,995,2,True,True,16.318272138596246,6.78897643905494,58.3964749368437,0.17749602691146463
"chaquyir",435,995,2,False,False,23.75829444277283,23.75829444277281,7.476786028050134e-14,1.028058078856894e-16
"ekpiteri",436,995,2,True,True,22.470182365930533,6.816993426467553,69.66204672729522,0.224600502575328
"ehonursixefutren",437,995,1,False,False,"","","",""
"neecygiw",438,995,2,True,True,19.396461786310415,6.676107192675715,65.58079887854824,0.20666060134439942
"vudichtinechutiniqe",439,995,2,True,True,16.22095438615792,4.29833940100242,73.50131626860139,0.2426156389201229
"gelerutec",440,120,1,False,False,"","","",""
"itseidlaelextu",441,120,1,False,False,"","","",""
"quaemboizniluganic",442,120,1,False,False,"","","",""
"tiradcharedqiraslesyr",443,120,1,False,False,"","","",""
"lagebolan",444,120,4,True,True,"","","",""
"otolonechmegonit",445,120,2,True,True,8.779327040834453,0.7107982244980521,91.90372768673517,0.3577302534508406
"gelerutec",446,120,1,False,False,"","","",""
"itseidlaelextu",447,120,1,False,False,"","","",""
"vudichtinechutiniqe",448,120,1,False,False,"","","",""
"lazagopita",449,120,2,True,True,7.019646893498393,2.525231882943778,64.02622637211778,0.20010929646001777
"essatetig",450,120,2,True,True,10.385034505150948,1.0431795273296856,89.95497292943733,0.3415305465510572
"admezdachar",451,120,1,False,True,"","","",""
"tiradcharedqiraslesyr",452,120,1,False,False,"","","",""
"lesdohanusre",453,120,2,True,True,9.17129707227859,2.282869353129161,75.10854424256495,0.2505433115877876
"vudichtinechutiniqe",454,120,1,False,False,"","","",""
"chaquyir",455,120,3,False,False,"","","",""
"ekpiteri",456,120,2,True,True,13.544521006688862,2.726543736780691,79.86976626612187,0.2756663548758338
"ehonursixefutren",457,120,2,False,False,23.75829444277282,23.75829444277282,0.0,0.0
"neecygiw",458,120,2,True,True,8.21521917126933,2.1886010849565816,73.35918811989015,0.2419263095542775
"vudichtinechutiniqe",459,120,1,False,False,"","","",""
"gelerutec",460,1179,1,False,False,"","","",""
"itseidlaelextu",461,1179,1,False,False,"","","",""
"quaemboizniluganic",462,1179,1,False,False,"","","",""
"tiradcharedqiraslesyr",463,1179,1,False,False,"","","",""
"lagebolan",464,1179,1,False,False,"","","",""
"otolonechmegonit",465,1179,2,True,True,4.829753342576859,1.0217245447918368,78.84520238777438,0.27002827558466225
"gelerutec",466,1179,1,False,False,"","","",""
"itseidlaelextu",467,1179,1,False,False,"","","",""
"vudichtinechutiniqe",468,1179,1,False,False,"","","",""
"lazagopita",469,1179,1,False,False,"","","",""
"essatetig",470,1179,1,False,False,"","","",""
"admezdachar",471,1179,1,False,False,"","","",""
"tiradcharedqiraslesyr",472,1179,1,False,False,"","","",""
"lesdohanusre",473,1179,2,True,False,23.7582944427728,2.9645563259428496,87.52201538252818,0.3233790455702395
"vudichtinechutiniqe",474,1179,1,False,False,"","","",""
"chaquyir",475,1179,3,False,False,"","","",""
"ekpiteri",476,1179,2,True,True,17.02294116701553,4.296460089185109,74.76076521071379,0.248806674106943
"ehonursixefutren",477,1179,1,False,False,"","","",""
"neecygiw",478,1179,2,True,True,8.764551848858012,2.7757355740159078,68.32997714107223,0.21861937318408117
"vudichtinechutiniqe",479,1179,1,False,False,"","","",""
"gelerutec",480,2306,1,False,False,"","","",""
"itseidlaelextu",481,2306,1,False,False,"","","",""
"quaemboizniluganic",482,2306,1,False,False,"","","",""
"tiradcharedqiraslesyr",483,2306,2,True,True,14.304588757819134,4.201785640403133,70.62630942042031,0.2290124976148361
"lagebolan",484,2306,6,True,True,"","","",""
"otolonechmegonit",485,2306,2,True,True,5.168967252463836,1.4597729646303492,71.7589047612067,0.23428824245626
"gelerutec",486,2306,1,False,False,"","","",""
"itseidlaelextu",487,2306,1,False,False,"","","",""
"vudichtinechutiniqe",488,2306,2,True,True,10.105555937121721,1.7485733501034044,82.6969108777064,0.2920150899566653
"lazagopita",489,2306,2,True,True,13.550351534314583,5.461010847132356,59.69838248621797,0.182582225159877
"essatetig",490,2306,2,True,True,8.45425914631853,1.795591405052008,78.76110284797797,0.26957161008231845
"admezdachar",491,2306,3,False,True,"","","",""
"tiradcharedqiraslesyr",492,2306,2,True,True,13.55035153435604,3.656412399129716,73.01610670498755,0.24026988384569045
"lesdohanusre",493,2306,2,True,True,11.885093039273068,5.581050326084514,53.04159329975368,0.15736897870943467
"vudichtinechutiniqe",494,2306,2,True,True,7.300064808750465,1.4540274184742565,80.08199301557791,0.27685202788047747
"chaquyir",495,2306,3,False,False,"","","",""
"ekpiteri",496,2306,2,True,True,22.658884037268813,4.281029087603095,81.10661989989552,0.28266742018219826
"ehonursixefutren",497,2306,1,False,False,"","","",""
"neecygiw",498,2306,2,True,True,8.451687527993068,2.837628433571402,66.4253035364498,0.2102816174992075
"vudichtinechutiniqe",499,2306,2,True,True,8.327401759520534,2.526016662575039,69.66620879451266,0.22461939426728253
"gelerutec",500,1473,1,False,False,"","","",""
"itseidlaelextu",501,1473,1,False,False,"","","",""
"quaemboizniluganic",502,1473,1,False,False,"","","",""
"tiradcharedqiraslesyr",503,1473,1,False,False,"","","",""
"lagebolan",504,1473,2,True,True,13.750908622084909,3.1169317376436076,77.3329034225593,0.2619501282428369
"otolonechmegonit",505,1473,2,True,True,6.5831436555746565,1.4241972126297489,78.36600130359106,0.2674381872683687
"gelerutec",506,1473,1,False,False,"","","",""
"itseidlaelextu",507,1473,1,False,False,"","","",""
"vudichtinechutiniqe",508,1473,1,False,False,"","","",""
"lazagopita",509,1473,2,True,True,7.924486485336071,2.7055700119468247,65.8581030208914,0.20784466041543673
"essatetig",510,1473,2,True,True,9.238526690278876,1.362490847499341,85.2520765141805,0.30798487373503947
"admezdachar",511,1473,1,False,False,"","","",""
"tiradcharedqiraslesyr",512,1473,1,False,False,"","","",""
"lesdohanusre",513,1473,2,True,True,11.94252029571422,2.161295449093684,81.9025180985516,0.28729432364503993
"vudichtinechutiniqe",514,1473,1,False,False,"","","",""
"chaquyir",515,1473,1,False,False,"","","",""
"ekpiteri",516,1473,2,True,True,13.488722580881092,4.54503313538894,66.30494023332447,0.2097627704502939
"ehonursixefutren",517,1473,1,False,False,"","","",""
"neecygiw",518,1473,2,True,True,12.477345457677195,3.5168745421678294,71.81392024371715,0.23454718048077333
"vudichtinechutiniqe",519,1473,1,False,False,"","","",""
"ehacanemreurgias",520,268,4,True,False,"","","",""
"tiradcharedqiraslesyr",521,268,1,False,False,"","","",""
"admezdachar",522,268,2,True,True,18.786386019783126,6.194671663125034,67.02574057297825,0.2128839109914696
"ixobilem",523,268,2,True,True,17.435003697466804,6.094624275437875,65.04374543767155,0.204380926857178
"vudichtinechutiniqe",524,268,1,False,False,"","","",""
"catafewechu",525,268,1,False,False,"","","",""
"lesdohanusre",526,268,2,True,False,23.7582944427728,5.032558099188418,78.81767939483002,0.26987872433665555
"tiradcharedqiraslesyr",527,268,1,False,False,"","","",""
"lijies",528,268,2,True,True,16.667365601704354,5.767654821108852,65.39552225026449,0.20587214621131383
"catafewechu",529,268,2,True,False,23.75829444277282,3.724263867812747,84.32436353214044,0.3020376521415022
"catafewechu",530,268,2,True,True,19.43967707096465,5.833440538416322,69.99209134430929,0.2261026257168084
"otolonechmegonit",531,268,2,True,True,6.9551094090129215,1.6204237033032667,76.70167918274,0.25865832924430554
"ilchivilexidedol",532,268,2,True,True,25.449013672323726,9.94746173313555,60.91219148522994,0.18739878233294557
"quaemboizniluganic",533,268,1,False,True,"","","",""
"tiradcharedqiraslesyr",534,268,1,False,False,"","","",""
"admezdachar",535,268,1,False,False,"","","",""
"sozeched",536,268,2,True,True,36.98605593826664,13.817727353485852,62.64071147096897,0.19438877422028883
"tiradcharedqiraslesyr",537,268,1,False,False,"","","",""
"fosineqgu",538,268,1,False,False,"","","",""
"lesdohanusre",539,268,2,True,False,23.75829444277282,5.28951051689614,77.7361521903977,0.2640770898704288
"ehacanemreurgias",540,1551,6,True,False,"","","",""
"tiradcharedqiraslesyr",541,1551,2,True,True,37.60460402557483,14.481033151818787,61.49132924795523,0.18972322536143324
"admezdachar",542,1551,4,True,False,"","","",""
"ixobilem",543,1551,2,True,True,36.01495021076259,15.217342544261438,57.747150960342196,0.17498904233988588
"vudichtinechutiniqe",544,1551,2,True,False,38.98412122284262,13.24376640328777,66.02779288628,0.208571590636225
"catafewechu",545,1551,4,True,True,"","","",""
"lesdohanusre",546,1551,2,True,True,43.54605997482924,10.074651964036683,76.86437769603015,0.2595024828404155
"tiradcharedqiraslesyr",547,1551,2,True,True,36.11693611495281,13.195321075892318,63.4650042465,0.19777907189648494
"lijies",548,1551,2,True,True,33.144195975251456,14.873477696386106,55.12494040437117,0.1650557524168058
"catafewechu",549,1551,6,True,True,"","","",""
"catafewechu",550,1551,2,True,True,32.62828454378169,13.365408459093489,59.037354718543824,0.1799896670361401
"otolonechmegonit",551,1551,2,True,True,27.917336952902218,14.072103180711128,49.59367648693932,0.1450129456125876
"ilchivilexidedol",552,1551,2,True,True,50.41840219161846,14.888923048276839,70.46926836021002,0.22828907070293444
"quaemboizniluganic",553,1551,1,False,True,"","","",""
"tiradcharedqiraslesyr",554,1551,2,True,True,35.70713316384099,16.35055466339657,54.20927636959094,0.16165578314972978
"admezdachar",555,1551,4,True,False,"","","",""
"sozeched",556,1551,2,True,False,39.15927238324417,23.75829444277283,39.329070749182904,0.11054227042329394
"tiradcharedqiraslesyr",557,1551,2,True,True,38.07670632470924,15.042553149578296,60.49407997293956,0.18573132502959974
"fosineqgu",558,1551,6,True,True,"","","",""
"lesdohanusre",559,1551,2,True,False,42.0076636612788,16.032291529823457,61.83484123493051,0.1911102188276962
"ehacanemreurgias",560,1409,6,True,False,"","","",""
"tiradcharedqiraslesyr",561,1409,2,True,True,16.114869254035735,4.144615824937208,74.28079769310415,0.24642948561151748
"admezdachar",562,1409,4,True,False,"","","",""
"ixobilem",563,1409,2,True,True,17.435003697466794,5.28769076518997,69.67198368900695,0.2246456087557661
"vudichtinechutiniqe",564,1409,2,True,False,23.75829444277282,7.494786957451832,68.45401939308098,0.2191709567774417
"catafewechu",565,1409,4,True,False,"","","",""
"lesdohanusre",566,1409,2,True,False,23.75829444277282,6.0669626512212815,74.4638123505249,0.2473332844957854
"tiradcharedqiraslesyr",567,1409,2,True,True,16.839198655473094,5.3606820342168575,68.16545642167763,0.21788945615981323
"lijies",568,1409,2,True,True,16.804972606565737,6.832822358632764,59.34047309328451,0.18117588349249877
"catafewechu",569,1409,4,True,False,"","","",""
"catafewechu",570,1409,4,True,False,"","","",""
"otolonechmegonit",571,1409,2,True,True,17.43417528911995,3.689696911801769,78.8364126744534,0.26998050449175715
"ilchivilexidedol",572,1409,2,True,True,17.24461353503068,4.8334110995408475,71.97147335472458,0.23529012747313602
"quaemboizniluganic",573,1409,1,False,False,"","","",""
"tiradcharedqiraslesyr",574,1409,1,False,False,"","","",""
"admezdachar",575,1409,4,True,False,"","","",""
"sozeched",576,1409,2,True,False,23.75829444277283,10.04739108915059,57.70996477313647,0.17484605481840013
"tiradcharedqiraslesyr",577,1409,1,False,False,"","","",""
"fosineqgu",578,1409,4,True,True,"","","",""
"lesdohanusre",579,1409,2,True,False,23.75829444277282,5.715482097631582,75.94321380518873,0.25476141109721717
