"result_creator","result_id","task_id","num_annot","inside","resized","outer","inner"
"heacsuzterilsotnaho",129,254,1,False,False,"",""
"itseidlaelextu",130,254,1,False,False,"",""
"enilavqo",131,254,1,False,False,"",""
"tehsidetegenichurgew",132,254,1,False,False,"",""
"tehsidetegenichurgew",133,254,0,True,True,"",""
"itseidlaelextu",134,254,1,False,False,"",""
"seridzaja",135,254,2,False,False,23.75829444277282,23.75829444277282
"sozeched",136,254,2,True,True,13.938199406410883,7.015304805441096
"itseidlaelextu",137,254,1,False,False,"",""
"itseidlaelextu",138,254,1,False,False,"",""
"asbicapadnitiin",139,254,1,False,False,"",""
"essatetig",140,2098,2,True,True,17.17770886556916,2.7429449954390774
"mabtimoxike",141,2098,1,False,False,"",""
"ranotrete",142,2098,2,True,True,15.739921427752224,3.1621382142701036
"bopevtunagaet",143,2098,8,True,True,"",""
"avteknene",144,2098,2,True,False,23.7582944427728,3.86460578166474
"aturrooqel",145,2098,2,True,True,17.910119076784863,5.935111424016006
"cedasfechece",146,2098,2,True,True,48.21281514867991,19.56280349666786
"tehsidetegenichurgew",147,2098,1,False,False,"",""
"esrood",148,2098,2,True,True,54.03368509315193,21.907848390130262
"heacsuzterilsotnaho",149,2098,2,True,True,11.28407145589756,3.4639880774425165
"itseidlaelextu",150,2098,1,False,False,"",""
"enilavqo",151,2098,6,False,False,"",""
"tehsidetegenichurgew",152,2098,1,False,True,"",""
"ranotrete",153,2098,2,True,True,13.91387349370377,2.8911683733309896
"itseidlaelextu",154,2098,1,False,False,"",""
"seridzaja",155,2098,3,False,False,"",""
"sozeched",156,2098,2,True,False,23.75829444277281,10.83462360810793
"itseidlaelextu",157,2098,1,False,False,"",""
"itseidlaelextu",158,2098,1,False,False,"",""
"asbicapadnitiin",159,2098,2,True,True,46.819696986270756,15.88658502948142
"essatetig",160,2246,2,True,True,31.050380182072388,11.026134912646278
"mabtimoxike",161,2246,1,False,False,"",""
"ranotrete",162,2246,4,True,True,"",""
"bopevtunagaet",163,2246,4,False,True,"",""
"avteknene",164,2246,2,True,True,30.879557246328098,12.64768225835692
"aturrooqel",165,2246,2,True,True,37.17618678193447,13.68311429657834
"cedasfechece",166,2246,2,True,True,31.40367430934673,15.76691505896257
"tehsidetegenichurgew",167,2246,1,False,True,"",""
"esrood",168,2246,2,True,True,32.90624948659892,15.354544390661331
"heacsuzterilsotnaho",169,2246,2,True,True,28.65807785105518,16.693180745298324
"itseidlaelextu",170,2246,1,False,False,"",""
"enilavqo",171,2246,4,True,False,"",""
"tehsidetegenichurgew",172,2246,1,False,True,"",""
"ranotrete",173,2246,4,True,True,"",""
"itseidlaelextu",174,2246,1,False,False,"",""
"seridzaja",175,2246,2,False,False,23.75829444277282,23.7582944427728
"sozeched",176,2246,4,True,False,"",""
"itseidlaelextu",177,2246,1,False,False,"",""
"itseidlaelextu",178,2246,1,False,False,"",""
"asbicapadnitiin",179,2246,2,True,True,38.037322279696625,15.323193541239561
"essatetig",180,1970,2,True,False,6.789787369712579,1.5146118942369513
"mabtimoxike",181,1970,1,False,True,"",""
"mabtimoxike",182,1970,0,True,True,"",""
"bopevtunagaet",183,1970,1,False,False,"",""
"avteknene",184,1970,1,False,False,"",""
"aturrooqel",185,1970,1,False,False,"",""
"cedasfechece",186,1970,1,False,False,"",""
"tehsidetegenichurgew",187,1970,1,False,False,"",""
"esrood",188,1970,1,False,False,"",""
"heacsuzterilsotnaho",189,1970,1,False,False,"",""
"itseidlaelextu",190,1970,1,False,False,"",""
"enilavqo",191,1970,1,False,False,"",""
"tehsidetegenichurgew",192,1970,1,False,False,"",""
"tehsidetegenichurgew",193,1970,0,True,True,"",""
"itseidlaelextu",194,1970,1,False,False,"",""
"seridzaja",195,1970,1,False,False,"",""
"sozeched",196,1970,2,True,False,48.80716290464608,23.75829444277282
"itseidlaelextu",197,1970,1,False,False,"",""
"itseidlaelextu",198,1970,1,False,False,"",""
"asbicapadnitiin",199,1970,1,False,False,"",""
"ixobilem",200,1469,1,False,False,"",""
"otolonechmegonit",201,1469,2,True,True,9.845666582134612,2.0952031691056794
"quaemboizniluganic",202,1469,1,False,False,"",""
"quaemboizniluganic",203,1469,0,True,True,"",""
"saekep",204,1469,1,False,False,"",""
"echlyidocteniemte",205,1469,1,False,False,"",""
"ecenivri",206,1469,1,False,False,"",""
"nehabazexzic",207,1469,1,False,False,"",""
"ingifokraelgaimche",208,1469,1,False,False,"",""
"essatetig",209,1469,1,False,False,"",""
"tehsidetegenichurgew",210,1469,1,False,False,"",""
"wiunatiwma",211,1469,1,False,False,"",""
"nyvulamru",212,1469,1,False,False,"",""
"epposnysarapbetar",213,1469,1,False,False,"",""
"suchorsexumowesfo",214,1469,1,False,True,"",""
"enalatsineles",215,1469,1,False,False,"",""
"ardoro",216,1469,1,False,False,"",""
"vudichtinechutiniqe",217,1469,1,False,False,"",""
"ladgioldigotytageh",218,1469,1,False,False,"",""
"nateqpaquydalji",219,1469,1,False,False,"",""
"ixobilem",220,281,2,True,False,23.75829444277282,3.8965210371632044
"otolonechmegonit",221,281,2,True,True,17.483084527798262,4.573922599430549
"quaemboizniluganic",222,281,2,False,True,58.101964627908345,31.974658540232095
"echlimiseej",223,281,2,True,True,17.177708865616676,6.561049782163412
"saekep",224,281,2,True,False,23.75829444277282,5.3127991131725185
"echlyidocteniemte",225,281,4,True,False,"",""
"ecenivri",226,281,2,True,True,28.479074126200988,3.9002804119103636
"nehabazexzic",227,281,2,True,True,46.64837688752526,5.258885469723906
"ingifokraelgaimche",228,281,1,False,False,"",""
"essatetig",229,281,2,True,True,26.83243902002356,8.833141771289284
"tehsidetegenichurgew",230,281,1,False,True,"",""
"wiunatiwma",231,281,2,True,False,23.75829444277282,6.477606813492364
"nyvulamru",232,281,2,True,True,18.962016684347063,5.866379490915834
"epposnysarapbetar",233,281,2,False,False,23.75829444277282,23.75829444277281
"suchorsexumowesfo",234,281,2,False,False,23.75829444277283,23.75829444277282
"enalatsineles",235,281,2,True,False,23.7582944427728,4.729447909846839
"ardoro",236,281,2,True,True,49.892498105707766,5.542185325061349
"vudichtinechutiniqe",237,281,2,True,True,43.03152185666876,13.255069204160602
"ladgioldigotytageh",238,281,2,True,True,14.766738503239143,5.66968639456426
"nateqpaquydalji",239,281,2,True,True,29.734870583004202,5.66450269111828
"ixobilem",240,1022,2,True,True,14.59333585284752,4.718813802807432
"otolonechmegonit",241,1022,2,True,False,13.157917206105964,2.8393750272524847
"quaemboizniluganic",242,1022,4,False,False,"",""
"echlimiseej",243,1022,2,True,True,12.330808823030617,4.196576040251718
"saekep",244,1022,2,True,True,11.713772990321292,3.2231852141388084
"echlyidocteniemte",245,1022,8,True,True,"",""
"ecenivri",246,1022,2,True,True,17.664181436639897,3.0802604527169
"nehabazexzic",247,1022,2,True,False,23.75829444277282,8.167775256067193
"ingifokraelgaimche",248,1022,1,False,False,"",""
"essatetig",249,1022,2,True,True,11.110770012107983,3.1079777020724224
"tehsidetegenichurgew",250,1022,1,False,True,"",""
"wiunatiwma",251,1022,2,True,True,14.149011110139114,3.298823314856581
"nyvulamru",252,1022,2,True,True,11.001880577077818,4.078482832053482
"epposnysarapbetar",253,1022,3,False,False,"",""
"suchorsexumowesfo",254,1022,4,False,True,"",""
"enalatsineles",255,1022,2,True,True,11.677692641733575,2.602039218660462
"ardoro",256,1022,2,True,True,11.765340243166827,4.723616022555279
"vudichtinechutiniqe",257,1022,2,True,True,11.571793469085259,3.0951493369901684
"ladgioldigotytageh",258,1022,2,True,True,11.125612141849865,4.5270939803038175
"nateqpaquydalji",259,1022,2,True,True,14.206644900620885,4.197765377398168
"ixobilem",260,1255,2,True,True,12.461113083070645,3.9648862704903003
"otolonechmegonit",261,1255,2,True,True,4.612623866414681,1.0946295045652585
"quaemboizniluganic",262,1255,1,False,False,"",""
"echlimiseej",263,1255,1,False,False,"",""
"saekep",264,1255,1,False,False,"",""
"echlyidocteniemte",265,1255,4,True,True,"",""
"ecenivri",266,1255,2,True,True,15.057270468709111,2.427237159105142
"nehabazexzic",267,1255,1,False,False,"",""
"ingifokraelgaimche",268,1255,1,False,False,"",""
"essatetig",269,1255,2,True,True,8.752458700468212,1.7782549910941081
"tehsidetegenichurgew",270,1255,1,False,True,"",""
"wiunatiwma",271,1255,1,False,False,"",""
"nyvulamru",272,1255,2,True,True,9.938808927149,3.327185563227781
"epposnysarapbetar",273,1255,1,False,False,"",""
"suchorsexumowesfo",274,1255,1,False,True,"",""
"enalatsineles",275,1255,2,True,True,10.788688316645827,1.7331221038635938
"ardoro",276,1255,2,True,True,12.566079864057143,4.108477510682988
"vudichtinechutiniqe",277,1255,1,False,False,"",""
"ladgioldigotytageh",278,1255,1,False,False,"",""
"nateqpaquydalji",279,1255,1,False,False,"",""
"ixobilem",280,656,1,False,False,"",""
"otolonechmegonit",281,656,2,True,True,5.039867985942696,0.7453269131842389
"quaemboizniluganic",282,656,1,False,False,"",""
"quaemboizniluganic",283,656,0,True,True,"",""
"saekep",284,656,1,False,False,"",""
"echlyidocteniemte",285,656,1,False,False,"",""
"ecenivri",286,656,1,False,False,"",""
"nehabazexzic",287,656,1,False,False,"",""
"ingifokraelgaimche",288,656,1,False,False,"",""
"essatetig",289,656,2,True,True,6.50717883792204,0.9579246714010526
"tehsidetegenichurgew",290,656,1,False,False,"",""
"wiunatiwma",291,656,4,False,False,"",""
"nyvulamru",292,656,1,False,False,"",""
"epposnysarapbetar",293,656,1,False,False,"",""
"suchorsexumowesfo",294,656,1,False,False,"",""
"enalatsineles",295,656,1,False,False,"",""
"ardoro",296,656,1,False,False,"",""
"vudichtinechutiniqe",297,656,1,False,False,"",""
"ladgioldigotytageh",298,656,1,False,False,"",""
"nateqpaquydalji",299,656,1,False,False,"",""
"ixobilem",300,1433,2,True,True,23.072929886158253,8.201156373968058
"otolonechmegonit",301,1433,1,False,False,"",""
"quaemboizniluganic",302,1433,1,False,False,"",""
"echlimiseej",303,1433,1,False,False,"",""
"saekep",304,1433,1,False,False,"",""
"echlyidocteniemte",305,1433,2,True,True,20.873499947100413,4.297656203099639
"ecenivri",306,1433,2,True,True,25.913916308445835,5.286104202473854
"nehabazexzic",307,1433,2,True,False,23.75829444277282,5.876933392740447
"ingifokraelgaimche",308,1433,1,False,False,"",""
"essatetig",309,1433,2,True,True,13.212417158758388,4.758716782296505
"tehsidetegenichurgew",310,1433,1,False,False,"",""
"wiunatiwma",311,1433,2,True,True,17.424920980801357,4.243370590710392
"nyvulamru",312,1433,2,True,True,15.118668911772168,5.47029172016365
"epposnysarapbetar",313,1433,1,False,False,"",""
"suchorsexumowesfo",314,1433,1,False,True,"",""
"enalatsineles",315,1433,3,False,False,"",""
"ardoro",316,1433,2,True,True,17.793528891709347,11.10418316208971
"vudichtinechutiniqe",317,1433,1,False,False,"",""
"ladgioldigotytageh",318,1433,2,True,True,13.934153153136293,7.103178114483014
"nateqpaquydalji",319,1433,1,False,False,"",""
"ixobilem",320,911,2,True,True,17.268001746345547,4.501305346487714
"otolonechmegonit",321,911,2,True,True,18.059910977637873,3.271509536759588
"quaemboizniluganic",322,911,1,False,True,"",""
"echlimiseej",323,911,2,True,True,14.020692848999262,5.5860069424469945
"saekep",324,911,2,True,False,14.496552584799662,5.343550762900768
"echlyidocteniemte",325,911,2,True,True,17.24417669661647,3.904348667376262
"ecenivri",326,911,2,True,True,15.65761881010775,3.93095157240092
"nehabazexzic",327,911,2,True,False,23.75829444277282,4.409297851500933
"ingifokraelgaimche",328,911,1,False,False,"",""
"essatetig",329,911,2,True,True,14.432132647199925,3.625058324648177
"tehsidetegenichurgew",330,911,1,False,True,"",""
"wiunatiwma",331,911,2,True,True,15.936997105193642,2.141367702118937
"nyvulamru",332,911,2,True,True,17.0515550735717,5.687459426276205
"epposnysarapbetar",333,911,2,True,False,23.75829444277282,23.75829444277282
"suchorsexumowesfo",334,911,1,False,False,"",""
"enalatsineles",335,911,2,True,True,14.146285234794217,3.500718312941385
"ardoro",336,911,2,True,True,19.130647791257562,5.758774330736757
"vudichtinechutiniqe",337,911,2,True,True,17.705868933476438,5.766992937378301
"ladgioldigotytageh",338,911,2,True,True,11.791086081317331,5.726318486435722
"nateqpaquydalji",339,911,2,True,False,23.75829444277282,5.813610027134453
"ixobilem",340,979,2,True,True,42.96194653410787,15.910625633585587
"otolonechmegonit",341,979,2,True,True,18.861112046330685,4.100000054012115
"quaemboizniluganic",342,979,2,False,True,64.26591048095617,26.91936209032239
"echlimiseej",343,979,2,True,True,15.628192687120485,4.861352094389497
"saekep",344,979,1,False,False,"",""
"echlyidocteniemte",345,979,4,False,True,"",""
"ecenivri",346,979,2,True,True,22.20341924283914,3.1584182337097784
"nehabazexzic",347,979,2,False,True,38.588320250002766,14.106089016287923
"ingifokraelgaimche",348,979,1,False,False,"",""
"essatetig",349,979,2,True,True,27.689335163905852,8.341846526214207
"tehsidetegenichurgew",350,979,1,False,True,"",""
"wiunatiwma",351,979,1,False,False,"",""
"nyvulamru",352,979,2,True,True,26.876136588874875,10.971779981817656
"epposnysarapbetar",353,979,2,False,False,23.75829444277282,23.75829444277279
"suchorsexumowesfo",354,979,2,False,True,43.9112577505385,19.570286160445992
"enalatsineles",355,979,2,False,True,29.433926231083458,7.706832942732627
"ardoro",356,979,2,True,True,16.94973495591874,7.3256211105399185
"vudichtinechutiniqe",357,979,1,False,False,"",""
"ladgioldigotytageh",358,979,2,True,True,12.284320521573013,5.778759969396488
"nateqpaquydalji",359,979,1,False,False,"",""
"ixobilem",360,1351,1,False,False,"",""
"otolonechmegonit",361,1351,2,True,True,4.544634488058033,0.46050382794070693
"quaemboizniluganic",362,1351,1,False,True,"",""
"echlimiseej",363,1351,1,False,False,"",""
"saekep",364,1351,1,False,False,"",""
"echlyidocteniemte",365,1351,1,False,False,"",""
"ecenivri",366,1351,1,False,False,"",""
"nehabazexzic",367,1351,2,True,False,74.43781907727866,23.75829444277282
"ingifokraelgaimche",368,1351,1,False,False,"",""
"essatetig",369,1351,2,True,True,42.95348848208642,15.487103257781401
"tehsidetegenichurgew",370,1351,1,False,False,"",""
"wiunatiwma",371,1351,1,False,False,"",""
"nyvulamru",372,1351,1,False,False,"",""
"epposnysarapbetar",373,1351,1,False,False,"",""
"suchorsexumowesfo",374,1351,1,False,True,"",""
"enalatsineles",375,1351,2,True,False,10.655555178170996,0.9860564418592356
"ardoro",376,1351,1,False,False,"",""
"vudichtinechutiniqe",377,1351,1,False,False,"",""
"ladgioldigotytageh",378,1351,1,False,False,"",""
"nateqpaquydalji",379,1351,1,False,False,"",""
"ixobilem",380,2269,1,False,False,"",""
"otolonechmegonit",381,2269,2,True,True,6.843145928449487,1.8760767209851783
"quaemboizniluganic",382,2269,1,False,False,"",""
"quaemboizniluganic",383,2269,0,True,True,"",""
"saekep",384,2269,1,False,False,"",""
"echlyidocteniemte",385,2269,1,False,False,"",""
"ecenivri",386,2269,1,False,False,"",""
"nehabazexzic",387,2269,1,False,False,"",""
"ingifokraelgaimche",388,2269,1,False,False,"",""
"essatetig",389,2269,1,False,False,"",""
"tehsidetegenichurgew",390,2269,1,False,False,"",""
"wiunatiwma",391,2269,1,False,False,"",""
"nyvulamru",392,2269,1,False,False,"",""
"epposnysarapbetar",393,2269,1,False,False,"",""
"suchorsexumowesfo",394,2269,2,False,True,7.2112732140481945,5.4642360919031665
"enalatsineles",395,2269,1,False,False,"",""
"ardoro",396,2269,1,False,False,"",""
"vudichtinechutiniqe",397,2269,1,False,False,"",""
"ladgioldigotytageh",398,2269,1,False,False,"",""
"nateqpaquydalji",399,2269,1,False,False,"",""
"ecenivri",400,1038,2,True,True,20.519018264533276,4.131972655689892
"olaqirviif",401,1038,1,False,False,"",""
"dorejif",402,1038,2,True,True,13.828986015224757,7.405689739802378
"gelgegibnehdo",403,1038,1,False,False,"",""
"wegewulcyoquudsas",404,1038,1,False,False,"",""
"nateqpaquydalji",405,1038,1,False,False,"",""
"ardoro",406,1038,1,False,False,"",""
"essatetig",407,1038,1,False,False,"",""
"refucejyoq",408,1038,1,False,False,"",""
"huecarsaebne",409,1038,1,False,False,"",""
"vudichtinechutiniqe",410,1038,1,False,False,"",""
"quinutumvepa",411,1038,1,False,False,"",""
"omnuoknechrapolich",412,1038,1,False,False,"",""
"tiradcharedqiraslesyr",413,1038,1,False,False,"",""
"enalatsineles",414,1038,2,True,True,15.337567608955133,3.986163859025964
"nepedheffewixeprir",415,1038,2,True,True,13.956782975524042,4.612240908947224
"ekpiteri",416,1038,1,False,False,"",""
"wegewulcyoquudsas",417,1038,1,False,False,"",""
"vudichtinechutiniqe",418,1038,1,False,False,"",""
"aqtodeunneikvedav",419,1038,1,False,False,"",""
"ecenivri",420,850,2,True,True,36.393063878966345,5.531278021548375
"olaqirviif",421,850,2,True,True,10.220584901711296,4.5481149706205795
"dorejif",422,850,1,False,False,"",""
"gelgegibnehdo",423,850,2,True,True,54.26235831503806,26.793345876231413
"wegewulcyoquudsas",424,850,2,True,True,40.97728285472898,25.97881818742611
"nateqpaquydalji",425,850,2,True,False,23.75829444277281,4.372436643161748
"ardoro",426,850,2,True,True,39.34148700954249,4.6549193347791205
"essatetig",427,850,2,True,True,52.973792423865234,14.84880883972445
"refucejyoq",428,850,2,True,True,35.55776627151485,3.661728923190095
"huecarsaebne",429,850,2,True,True,20.110593286218243,3.571178792469699
"vudichtinechutiniqe",430,850,2,True,True,49.60035095524254,24.107521369965895
"quinutumvepa",431,850,1,False,False,"",""
"omnuoknechrapolich",432,850,2,True,True,7.267654850281409,2.6415036408589585
"tiradcharedqiraslesyr",433,850,1,False,False,"",""
"enalatsineles",434,850,2,True,True,47.89665878487442,17.98246851381239
"nepedheffewixeprir",435,850,2,True,True,43.92109046378583,14.240574019733815
"ekpiteri",436,850,2,True,False,23.75829444277282,7.151276271438595
"wegewulcyoquudsas",437,850,2,True,True,45.76877687991806,24.728878195501714
"vudichtinechutiniqe",438,850,2,True,True,49.32097571675281,18.69737435604754
"aqtodeunneikvedav",439,850,1,False,False,"",""
"ecenivri",440,1939,1,False,False,"",""
"olaqirviif",441,1939,1,False,False,"",""
"dorejif",442,1939,1,False,False,"",""
"gelgegibnehdo",443,1939,1,False,False,"",""
"wegewulcyoquudsas",444,1939,1,False,False,"",""
"nateqpaquydalji",445,1939,1,False,False,"",""
"ardoro",446,1939,1,False,False,"",""
"essatetig",447,1939,1,False,False,"",""
"refucejyoq",448,1939,1,False,False,"",""
"huecarsaebne",449,1939,1,False,False,"",""
"vudichtinechutiniqe",450,1939,1,False,False,"",""
"quinutumvepa",451,1939,1,False,False,"",""
"omnuoknechrapolich",452,1939,1,False,False,"",""
"tiradcharedqiraslesyr",453,1939,1,False,False,"",""
"enalatsineles",454,1939,1,False,False,"",""
"nepedheffewixeprir",455,1939,2,True,False,23.75829444277282,7.784386104568183
"ekpiteri",456,1939,1,False,False,"",""
"wegewulcyoquudsas",457,1939,1,False,False,"",""
"vudichtinechutiniqe",458,1939,1,False,False,"",""
"aqtodeunneikvedav",459,1939,1,False,False,"",""
"ecenivri",460,2253,2,True,True,26.824314127007096,3.9080791426013803
"olaqirviif",461,2253,2,True,True,7.599718186124869,3.0250769719971
"dorejif",462,2253,1,False,False,"",""
"gelgegibnehdo",463,2253,2,True,True,24.2929696666324,4.834777821207161
"wegewulcyoquudsas",464,2253,2,True,True,12.701956886486288,7.756942529122889
"nateqpaquydalji",465,2253,2,True,True,15.208609292788179,5.6883652009478105
"ardoro",466,2253,2,True,True,20.118459698291417,6.855139954835468
"essatetig",467,2253,2,True,True,14.46921672133967,3.6911809695853344
"refucejyoq",468,2253,2,True,False,23.75829444277282,3.478309874311501
"huecarsaebne",469,2253,2,True,True,17.733135075885862,4.609580866533499
"vudichtinechutiniqe",470,2253,2,True,True,20.647701317492064,6.448647573576318
"quinutumvepa",471,2253,2,True,True,14.209421883492086,5.71389663846317
"omnuoknechrapolich",472,2253,2,True,True,22.712374802068847,2.458848265926827
"tiradcharedqiraslesyr",473,2253,2,True,True,17.669551070957922,5.000576224662509
"enalatsineles",474,2253,2,True,True,19.290131335132422,4.980441892583733
"nepedheffewixeprir",475,2253,2,True,True,17.009980355304265,6.345610009827739
"ekpiteri",476,2253,2,True,True,17.933228504325438,5.8666338280888874
"wegewulcyoquudsas",477,2253,2,True,True,11.27917410114882,6.999875996605469
"vudichtinechutiniqe",478,2253,2,True,True,15.886132179450913,4.59960276687768
"aqtodeunneikvedav",479,2253,2,True,True,18.462017418382633,4.378627463515522
"ecenivri",480,34,2,True,True,19.772839355889634,3.825488497215209
"olaqirviif",481,34,1,False,False,"",""
"dorejif",482,34,1,False,False,"",""
"gelgegibnehdo",483,34,2,True,True,62.610046151246905,26.33355655146715
"wegewulcyoquudsas",484,34,1,False,False,"",""
"nateqpaquydalji",485,34,1,False,False,"",""
"ardoro",486,34,1,False,False,"",""
"essatetig",487,34,1,False,False,"",""
"refucejyoq",488,34,1,False,False,"",""
"huecarsaebne",489,34,2,True,False,23.75829444277282,23.75829444277282
"vudichtinechutiniqe",490,34,1,False,False,"",""
"quinutumvepa",491,34,2,False,True,70.76141871397998,34.548548967479036
"omnuoknechrapolich",492,34,1,False,False,"",""
"tiradcharedqiraslesyr",493,34,1,False,False,"",""
"enalatsineles",494,34,2,True,True,57.49261683439754,14.4253405222149
"nepedheffewixeprir",495,34,2,True,True,78.13966399774716,42.480746309858006
"ekpiteri",496,34,2,True,True,60.66796952746984,25.55845746389543
"wegewulcyoquudsas",497,34,1,False,False,"",""
"vudichtinechutiniqe",498,34,1,False,False,"",""
"aqtodeunneikvedav",499,34,1,False,False,"",""
"ecenivri",500,2378,2,True,True,13.198383850632137,1.646355614567956
"olaqirviif",501,2378,2,True,False,8.388051399588422,2.5687817726301927
"dorejif",502,2378,2,True,True,9.50738323252914,3.6558284664350653
"gelgegibnehdo",503,2378,2,True,True,14.59550631093405,2.81623336821831
"wegewulcyoquudsas",504,2378,2,True,True,10.490880318290715,5.202157195511392
"nateqpaquydalji",505,2378,5,False,False,"",""
"ardoro",506,2378,2,False,True,10.537934578069168,3.2887161229215818
"essatetig",507,2378,2,True,True,7.472598385054258,1.8112630581841742
"refucejyoq",508,2378,2,True,True,10.335718668856737,2.570381619100053
"huecarsaebne",509,2378,2,True,True,12.676160970233973,3.396500601526478
"vudichtinechutiniqe",510,2378,2,True,True,7.689532885724373,2.9645563259382457
"quinutumvepa",511,2378,2,True,True,11.652533112012007,2.5960993574863687
"omnuoknechrapolich",512,2378,2,True,True,11.613753869735897,2.1262175682638635
"tiradcharedqiraslesyr",513,2378,1,False,False,"",""
"enalatsineles",514,2378,2,True,True,9.157952243116805,2.395899633793014
"nepedheffewixeprir",515,2378,2,True,True,9.690975486381895,2.592294588146859
"ekpiteri",516,2378,2,True,True,11.846307779084409,3.275456245139577
"wegewulcyoquudsas",517,2378,2,True,True,9.564260953910269,4.965097123055145
"vudichtinechutiniqe",518,2378,1,False,False,"",""
"aqtodeunneikvedav",519,2378,2,True,True,8.324615619567277,1.8013059636422082
"ecenivri",520,964,2,True,True,42.46156207478022,8.48497564108206
"olaqirviif",521,964,1,False,False,"",""
"dorejif",522,964,1,False,False,"",""
"gelgegibnehdo",523,964,1,False,False,"",""
"wegewulcyoquudsas",524,964,1,False,False,"",""
"nateqpaquydalji",525,964,1,False,False,"",""
"ardoro",526,964,1,False,False,"",""
"essatetig",527,964,1,False,False,"",""
"refucejyoq",528,964,1,False,False,"",""
"huecarsaebne",529,964,1,False,False,"",""
"vudichtinechutiniqe",530,964,1,False,False,"",""
"quinutumvepa",531,964,1,False,False,"",""
"omnuoknechrapolich",532,964,1,False,False,"",""
"tiradcharedqiraslesyr",533,964,1,False,False,"",""
"enalatsineles",534,964,2,True,True,31.13790193813888,9.606489669754326
"nepedheffewixeprir",535,964,2,True,True,24.884446180056486,10.441435667687214
"ekpiteri",536,964,1,False,False,"",""
"wegewulcyoquudsas",537,964,1,False,False,"",""
"vudichtinechutiniqe",538,964,1,False,False,"",""
"aqtodeunneikvedav",539,964,1,False,False,"",""
"ecenivri",540,576,2,True,True,11.146954163827443,0.9301286563739227
"olaqirviif",541,576,1,False,False,"",""
"dorejif",542,576,1,False,False,"",""
"gelgegibnehdo",543,576,1,False,False,"",""
"wegewulcyoquudsas",544,576,1,False,False,"",""
"nateqpaquydalji",545,576,1,False,False,"",""
"ardoro",546,576,1,False,False,"",""
"essatetig",547,576,2,True,False,10.335711566369296,2.6424834317464727
"refucejyoq",548,576,1,False,False,"",""
"huecarsaebne",549,576,1,False,False,"",""
"vudichtinechutiniqe",550,576,1,False,False,"",""
"quinutumvepa",551,576,1,False,False,"",""
"omnuoknechrapolich",552,576,1,False,False,"",""
"tiradcharedqiraslesyr",553,576,1,False,False,"",""
"enalatsineles",554,576,1,False,False,"",""
"nepedheffewixeprir",555,576,2,False,True,61.60888829965315,27.844387786804937
"ekpiteri",556,576,1,False,False,"",""
"wegewulcyoquudsas",557,576,1,False,False,"",""
"vudichtinechutiniqe",558,576,1,False,False,"",""
"aqtodeunneikvedav",559,576,1,False,False,"",""
"ecenivri",560,56,2,True,True,18.255967691669454,3.2065626863721186
"olaqirviif",561,56,2,False,True,9.813937089733216,4.534779375951794
"dorejif",562,56,2,True,True,14.346002373910888,7.137544183135104
"gelgegibnehdo",563,56,2,True,True,13.729303091576678,5.557548398452109
"wegewulcyoquudsas",564,56,2,True,True,10.19118045442571,5.467741386145036
"nateqpaquydalji",565,56,1,False,False,"",""
"ardoro",566,56,2,True,True,13.574688839074284,5.978589419641137
"essatetig",567,56,2,True,True,13.260656097145112,2.2342450711225603
"refucejyoq",568,56,1,False,False,"",""
"huecarsaebne",569,56,2,True,True,15.399053095366094,4.905172983929369
"vudichtinechutiniqe",570,56,1,False,False,"",""
"quinutumvepa",571,56,1,False,False,"",""
"omnuoknechrapolich",572,56,2,True,True,13.671965361455976,2.6585161583000074
"tiradcharedqiraslesyr",573,56,2,False,False,23.75829444277282,23.75829444277282
"enalatsineles",574,56,2,True,True,18.155409480551324,4.8356128498391096
"nepedheffewixeprir",575,56,2,True,True,13.988593672918624,5.984203347107065
"ekpiteri",576,56,4,True,True,"",""
"wegewulcyoquudsas",577,56,2,True,True,16.429844942223262,10.241492496147123
"vudichtinechutiniqe",578,56,1,False,False,"",""
"aqtodeunneikvedav",579,56,2,True,True,14.907744996548573,4.120189802365825
"ecenivri",580,200,2,True,True,17.423614617653595,3.767915902779129
"olaqirviif",581,200,2,True,True,8.271358651498003,2.4718466114055793
"dorejif",582,200,2,True,True,17.146453649812713,5.628386984938101
"gelgegibnehdo",583,200,2,True,True,14.77916035612124,5.084737786229501
"wegewulcyoquudsas",584,200,2,True,True,14.052725545213793,9.880568341302903
"nateqpaquydalji",585,200,2,True,True,15.292750606833538,4.237536538751605
"ardoro",586,200,2,True,True,16.579682785662147,4.533278238874177
"essatetig",587,200,2,True,True,10.895723411458002,3.0951493369998246
"refucejyoq",588,200,2,True,True,12.807053774801814,3.405041575548634
"huecarsaebne",589,200,2,True,True,16.0616134823686,2.99297293646581
"vudichtinechutiniqe",590,200,2,True,True,13.258812516608284,4.187347223539374
"quinutumvepa",591,200,2,True,True,11.006801846678053,4.0321977830201305
"omnuoknechrapolich",592,200,2,True,True,12.187309372401412,2.851690231806506
"tiradcharedqiraslesyr",593,200,1,False,False,"",""
"enalatsineles",594,200,2,True,True,14.426846767420182,3.5326516379029025
"nepedheffewixeprir",595,200,2,True,True,13.978375538507152,4.284492785292382
"ekpiteri",596,200,2,True,True,14.123970316588698,5.118511101536067
"wegewulcyoquudsas",597,200,2,True,True,17.479089996212107,9.809338851298405
"vudichtinechutiniqe",598,200,2,True,True,12.651344173300066,5.034857904992381
